enrollee_id,city_development,relevant_experience,enrolled_university,education_level,training_hours,target
9960.0,0.913,1.0,0.0,3.0,34.0,0.0
3343.0,0.887,0.0,0.0,3.0,76.0,0.0
28152.0,0.92,1.0,0.0,4.0,278.0,0.0
18554.0,0.836,1.0,0.0,3.0,86.0,0.0
30402.0,0.926,0.0,0.0,4.0,20.0,0.0
13285.0,0.8270000000000001,1.0,1.0,3.0,118.0,0.0
6860.0,0.624,1.0,0.0,4.0,70.0,1.0
15782.0,0.92,0.0,0.0,3.0,23.0,0.0
7414.0,0.926,1.0,0.0,4.0,39.0,0.0
21824.0,0.92,1.0,0.0,4.0,91.0,1.0
14322.0,0.624,1.0,0.0,3.0,105.0,0.0
33327.0,0.926,1.0,0.0,3.0,70.0,0.0
22463.0,0.624,1.0,0.0,4.0,104.0,1.0
9435.0,0.92,0.0,1.0,3.0,22.0,0.0
694.0,0.926,1.0,0.0,2.0,29.0,0.0
27285.0,0.7390000000000001,1.0,0.0,3.0,12.0,0.0
14652.0,0.939,0.0,0.0,1.0,103.0,0.0
1432.0,0.92,1.0,0.0,5.0,54.0,0.0
24070.0,0.92,0.0,1.0,3.0,33.0,0.0
24247.0,0.624,1.0,0.0,3.0,63.0,0.0
17874.0,0.763,1.0,0.0,3.0,68.0,0.0
2841.0,0.855,1.0,0.0,4.0,55.0,0.0
337.0,0.92,0.0,0.0,4.0,16.0,0.0
3625.0,0.92,1.0,0.0,4.0,30.0,0.0
12968.0,0.92,1.0,0.0,3.0,80.0,0.0
12237.0,0.897,1.0,0.0,3.0,27.0,0.0
31971.0,0.92,1.0,0.0,3.0,16.0,0.0
9398.0,0.92,1.0,0.0,4.0,56.0,1.0
7737.0,0.89,1.0,0.0,2.0,24.0,0.0
18771.0,0.926,1.0,0.0,4.0,53.0,0.0
15190.0,0.91,0.0,1.0,4.0,57.0,1.0
17143.0,0.92,1.0,0.0,3.0,130.0,0.0
10610.0,0.926,1.0,1.0,2.0,43.0,0.0
574.0,0.92,0.0,0.0,4.0,198.0,1.0
11998.0,0.527,1.0,0.0,4.0,29.0,1.0
23788.0,0.91,1.0,0.0,3.0,46.0,0.0
21284.0,0.939,1.0,1.0,3.0,109.0,0.0
2447.0,0.804,0.0,1.0,4.0,2.0,1.0
6954.0,0.848,1.0,1.0,3.0,103.0,0.0
17716.0,0.92,1.0,0.0,3.0,94.0,0.0
29591.0,0.698,1.0,1.0,3.0,6.0,0.0
5711.0,0.91,1.0,0.0,3.0,162.0,0.0
28830.0,0.624,0.0,1.0,3.0,21.0,1.0
3496.0,0.92,1.0,0.1244522153372486,3.0,48.0,0.0
32048.0,0.624,1.0,0.0,3.0,118.0,0.0
10056.0,0.92,1.0,0.0,3.0,37.0,0.0
22012.0,0.698,0.0,1.0,4.0,70.0,0.0
3355.0,0.843,1.0,0.0,3.0,12.0,0.0
1301.0,0.92,1.0,0.0,3.0,117.0,0.0
2753.0,0.624,1.0,0.0,4.0,78.0,1.0
29048.0,0.92,1.0,0.0,3.0,55.0,1.0
3816.0,0.836,1.0,0.0,4.0,21.0,0.0
19609.0,0.926,1.0,0.0,4.0,9.0,0.0
26775.0,0.91,1.0,0.0,3.0,114.0,0.0
27128.0,0.92,0.0,1.0,4.0,166.0,0.0
8296.0,0.92,1.0,0.0,4.0,99.0,0.0
18595.0,0.555,0.0,1.0,3.0,3.0,0.0
16847.0,0.624,0.0,0.0,4.0,37.0,1.0
25087.0,0.926,1.0,0.0,3.0,60.0,0.0
16899.0,0.897,0.0,1.0,3.0,25.0,0.0
24506.0,0.8959999999999999,0.0,0.0,4.0,26.0,0.0
27454.0,0.855,1.0,0.0,2.0,145.0,0.0
25832.0,0.92,1.0,0.0,3.0,70.0,0.0
12178.0,0.624,1.0,0.0,3.0,168.0,1.0
13828.0,0.91,1.0,0.0,3.0,83.0,0.0
11341.0,0.878,1.0,0.0,4.0,28.0,0.0
1300.0,0.92,1.0,1.0,2.0,108.0,0.0
5680.0,0.855,1.0,0.0,4.0,9.0,0.0
20106.0,0.754,0.0,0.0,2.0,37.0,0.0
5730.0,0.855,1.0,0.0,4.0,37.0,0.0
4200.0,0.92,1.0,0.0,3.0,170.0,0.0
3855.0,0.92,0.0,0.0,3.0,147.0,0.0
4837.0,0.926,0.0,1.0,4.0,9.0,1.0
28184.0,0.624,1.0,1.0,3.0,284.0,1.0
17861.0,0.624,0.0,1.0,3.0,34.0,1.0
16172.0,0.754,1.0,0.0,1.0,109.0,0.0
24006.0,0.624,1.0,0.0,3.0,180.0,1.0
22459.0,0.624,1.0,1.0,4.0,3.0,0.0
11180.0,0.794,1.0,0.0,2.0,104.0,0.0
7169.0,0.92,1.0,0.0,3.0,23.0,0.0
33191.0,0.624,1.0,0.2610153753740566,3.0,8.0,0.0
6682.0,0.884,1.0,0.0,3.0,86.0,1.0
6210.0,0.91,1.0,0.0,2.0,42.0,0.0
32073.0,0.926,1.0,1.0,3.0,74.0,0.0
21365.0,0.698,0.0,0.0,3.0,23.0,1.0
19528.0,0.624,1.0,0.0,4.0,18.0,0.0
3667.0,0.698,1.0,0.0,3.0,10.0,0.0
5957.0,0.899,1.0,1.0,3.0,6.0,0.0
25564.0,0.92,1.0,1.0,3.0,53.0,0.0
6243.0,0.92,1.0,0.0,3.0,77.0,0.0
276.0,0.91,0.0,0.0,2.0,51.0,0.0
8951.0,0.92,0.0,1.0,3.0,37.0,1.0
14291.0,0.92,0.0,1.0,2.0,21.0,0.0
26403.0,0.55,1.0,1.0,3.0875349274408244,146.0,1.0
18802.0,0.926,0.0,0.0,3.0,24.0,1.0
327.0,0.92,0.0,0.0,3.0,78.0,1.0
11515.0,0.91,1.0,0.0,2.0,40.0,0.0
28091.0,0.92,1.0,0.0,3.0,57.0,0.0
15334.0,0.915,1.0,0.0,4.0,68.0,1.0
18167.0,0.836,1.0,0.0,3.0,20.0,0.0
31341.0,0.899,1.0,0.0,3.0,94.0,0.0
26766.0,0.913,1.0,1.0,3.0,42.0,0.0
6702.0,0.7759999999999999,0.0,1.0,3.0,34.0,0.0
5755.0,0.802,1.0,0.0,3.0,10.0,0.0
13457.0,0.895,0.0,0.0,4.0,74.0,0.0
22291.0,0.939,1.0,0.0,3.2657729278214997,15.0,0.0
736.0,0.899,1.0,0.0,3.0,7.0,1.0
24085.0,0.624,1.0,1.0,4.0,11.0,1.0
24043.0,0.624,0.0,0.0,3.0,28.0,1.0
2237.0,0.893,1.0,0.0,3.0,25.0,0.0
32759.0,0.555,1.0,0.0,3.0,70.0,1.0
6753.0,0.897,1.0,0.0,3.0,18.0,0.0
16327.0,0.926,1.0,0.0,2.0,23.0,0.0
7429.0,0.92,1.0,0.0,4.0,86.0,0.0
11736.0,0.624,0.0,1.0,2.0,46.0,1.0
5404.0,0.92,0.0,0.0,3.0,69.0,0.0
16672.0,0.91,1.0,0.0,4.0,47.0,0.0
21295.0,0.624,0.0,0.0,2.0,26.0,0.0
18073.0,0.926,0.0,0.45774221155496697,3.0,162.0,0.0
8394.0,0.92,1.0,0.0,3.0,45.0,0.0
19600.0,0.843,1.0,0.0,4.0,7.0,0.0
25163.0,0.939,0.0,0.0,2.0,12.0,0.0
200.0,0.92,1.0,0.0,3.0,11.0,1.0
32068.0,0.479,1.0,0.0,1.0,62.0,1.0
16047.0,0.926,1.0,1.0,3.0,37.0,0.0
15828.0,0.92,1.0,0.0,3.0,50.0,0.0
8246.0,0.624,1.0,0.0,3.0,224.0,0.0
5986.0,0.624,1.0,1.0,4.0,62.0,0.0
27785.0,0.91,1.0,0.0,4.0,20.0,0.0
18969.0,0.893,1.0,1.0,2.0,23.0,0.0
9893.0,0.647,1.0,1.0,4.0,26.0,1.0
28160.0,0.624,0.0,1.0,2.0,58.0,0.0
14735.0,0.743,1.0,1.0,2.0,108.0,0.0
7963.0,0.624,1.0,0.0,3.0,57.0,1.0
30431.0,0.92,1.0,1.0,3.0,39.0,0.0
13896.0,0.926,1.0,0.0,4.0,83.0,0.0
15344.0,0.579,0.0,0.0,4.0,32.0,0.0
10312.0,0.92,1.0,1.0,3.0,55.0,0.0
21877.0,0.887,1.0,0.0,4.0,83.0,0.0
10725.0,0.624,1.0,0.0,3.0,92.0,0.0
19181.0,0.92,1.0,0.0,3.0,74.0,0.0
15275.0,0.92,0.0,1.0,3.0,46.0,0.0
18091.0,0.92,1.0,0.0,3.0,11.0,0.0
16308.0,0.624,1.0,0.0,4.0,216.0,0.0
19105.0,0.926,1.0,0.0,4.0,59.0,0.0
30415.0,0.92,1.0,0.0,4.0,15.0,0.0
31036.0,0.624,0.0,0.5164279765629181,4.0,7.0,0.0
14663.0,0.624,1.0,0.0,4.0,22.0,1.0
30540.0,0.92,0.0,0.0,1.0,56.0,0.0
221.0,0.843,0.0,1.0,4.0,12.0,0.0
22333.0,0.925,1.0,0.0,3.0,75.0,0.0
13212.0,0.92,1.0,0.0,3.0,12.0,0.0
28004.0,0.92,1.0,0.0,3.0,75.0,0.0
5998.0,0.92,1.0,0.0,3.0,5.0,0.0
20474.0,0.897,1.0,0.0,4.0,4.0,0.0
30780.0,0.92,0.0,0.0,3.0,17.0,1.0
4567.0,0.794,1.0,1.0,3.0,65.0,0.0
10761.0,0.624,1.0,1.0,3.0,52.0,0.0
3026.0,0.804,1.0,0.0,3.0,75.0,0.0
7559.0,0.92,1.0,0.0,3.0,42.0,0.0
3974.0,0.804,1.0,1.0,4.0,2.0,1.0
13267.0,0.939,1.0,0.0,3.0,40.0,0.0
23427.0,0.698,0.0,0.6095710095777152,2.0,63.0,0.0
17605.0,0.8959999999999999,0.0,0.0,3.0,10.0,0.0
13948.0,0.926,0.0,0.0,5.0,18.0,0.0
15205.0,0.92,0.0,1.0,2.0,55.0,0.0
15140.0,0.878,1.0,1.0,1.0,4.0,0.0
19800.0,0.767,1.0,0.0,3.0,26.0,0.0
12148.0,0.92,0.0,0.0,5.0,158.0,0.0
27190.0,0.92,0.0,0.0,4.0,80.0,1.0
19370.0,0.682,0.0,1.0,2.0,260.0,0.0
4749.0,0.897,0.0,0.0,2.0,64.0,0.0
21338.0,0.92,0.0,0.0,2.0,22.0,0.0
19715.0,0.624,1.0,1.0,4.0,34.0,0.0
10550.0,0.624,1.0,0.0,3.0,44.0,1.0
32681.0,0.725,0.0,1.0,3.0,50.0,0.0
12075.0,0.92,1.0,0.0,3.0,78.0,0.0
10828.0,0.897,1.0,0.0,4.0,12.0,0.0
17948.0,0.92,1.0,1.0,3.0,28.0,0.0
22514.0,0.893,1.0,0.0,4.0,222.0,0.0
4.0,0.92,0.0,0.0,4.0,13.0,0.0
18446.0,0.698,1.0,0.0,3.0,7.0,0.0
27469.0,0.92,1.0,0.0,3.0,33.0,0.0
14208.0,0.92,1.0,0.0,1.0,78.0,0.0
28786.0,0.924,1.0,0.0,3.0,50.0,0.0
16053.0,0.92,1.0,0.0,3.0,49.0,0.0
114.0,0.91,1.0,0.0,3.264698357871396,82.0,0.0
19839.0,0.91,0.0,1.0,3.0,74.0,0.0
12455.0,0.939,0.0,1.0,3.0,36.0,0.0
1370.0,0.55,1.0,1.0,3.0,65.0,1.0
20539.0,0.878,0.0,1.0,2.0,196.0,0.0
10221.0,0.92,0.0,0.0,3.0,34.0,0.0
6888.0,0.887,0.0,0.0,2.0,106.0,0.0
17227.0,0.847,0.0,0.0,3.0,9.0,0.0
29285.0,0.624,0.0,1.0,2.0,25.0,0.0
7399.0,0.92,1.0,0.0,3.0,4.0,0.0
13647.0,0.926,1.0,0.0,4.0,140.0,0.0
17212.0,0.926,1.0,0.0,3.0,14.0,0.0
30152.0,0.92,1.0,1.0,3.0,22.0,0.0
2232.0,0.897,1.0,0.0,4.0,83.0,0.0
28813.0,0.939,0.0,0.0,3.0,194.0,0.0
14686.0,0.624,1.0,1.0,3.0,105.0,0.0
29065.0,0.698,1.0,0.16126605501602653,5.0,9.0,1.0
20440.0,0.836,0.0,1.0,2.0,108.0,0.0
10832.0,0.754,0.0,0.0,5.0,26.0,0.0
25732.0,0.91,1.0,0.0,3.0,52.0,0.0
13091.0,0.92,0.0,1.0,3.0,55.0,0.0
17922.0,0.738,1.0,1.0,3.0,55.0,1.0
32238.0,0.843,0.0,1.0,1.0,162.0,0.0
8104.0,0.8270000000000001,1.0,0.0,4.0,15.0,0.0
27077.0,0.897,1.0,0.0,4.0,80.0,0.0
4093.0,0.92,1.0,0.0,3.0,48.0,0.0
7325.0,0.939,1.0,0.0,3.0,139.0,0.0
11467.0,0.926,0.0,1.0,3.0,70.0,0.0
24160.0,0.624,0.0,0.0,3.0,59.0,1.0
22381.0,0.624,1.0,0.0,3.0,63.0,0.0
24452.0,0.92,1.0,0.0,3.0,106.0,0.0
10592.0,0.83,1.0,0.0,3.0,16.0,0.0
18103.0,0.92,1.0,0.0,3.0,64.0,0.0
10773.0,0.624,0.0,0.0,3.0,83.0,0.0
17772.0,0.624,1.0,0.0,3.0,21.0,1.0
20991.0,0.92,0.0,1.0,3.0,19.0,1.0
7365.0,0.866,0.0,0.0,5.0,53.0,0.0
1414.0,0.5579999999999999,1.0,0.0,3.0,141.0,0.0
18453.0,0.802,1.0,0.0,3.0,22.0,1.0
11443.0,0.579,0.0,0.0,3.0,68.0,1.0
29925.0,0.91,0.0,1.0,3.0,78.0,1.0
23126.0,0.92,1.0,0.0,3.0,28.0,0.0
13681.0,0.926,1.0,0.0,3.0,21.0,0.0
20147.0,0.698,0.0,1.0,3.0,34.0,0.0
17048.0,0.92,0.0,1.0,3.0,34.0,1.0
4351.0,0.92,1.0,0.0,3.0,37.0,0.0
8809.0,0.92,1.0,0.0,3.0,33.0,0.0
6970.0,0.887,0.0,1.0,2.0,12.0,0.0
22603.0,0.897,1.0,0.0,4.0,114.0,0.0
28169.0,0.92,1.0,0.0,3.0,69.0,0.0
6113.0,0.887,1.0,0.0,3.0,139.0,0.0
20966.0,0.754,1.0,0.0,3.0,156.0,0.0
4671.0,0.579,0.0,1.0,3.0,16.0,1.0
9318.0,0.624,0.0,1.0,1.0,25.0,1.0
19318.0,0.92,1.0,1.0,2.0,34.0,0.0
31978.0,0.855,0.0,1.0,3.0,6.0,0.0
11167.0,0.92,0.0,0.0,2.0,27.0,1.0
19244.0,0.92,1.0,0.0,3.0,83.0,0.0
25784.0,0.92,1.0,0.0,3.0,26.0,0.0
29090.0,0.624,1.0,0.0,3.0,7.0,0.0
17562.0,0.92,1.0,0.0,3.0,80.0,1.0
14485.0,0.624,1.0,1.0,4.0,23.0,0.0
31383.0,0.92,0.0,0.0,1.0,11.0,0.0
19326.0,0.92,1.0,0.0,3.0,11.0,0.0
28923.0,0.92,1.0,0.0,3.0,48.0,0.0
12833.0,0.91,1.0,0.0,3.0,10.0,0.0
13724.0,0.926,0.0,1.0,4.0,2.0,0.0
3338.0,0.893,1.0,0.0,3.2788057085190148,11.0,0.0
26843.0,0.691,1.0,0.0,3.0,96.0,0.0
32951.0,0.91,0.0,1.0,3.0,6.0,1.0
19273.0,0.92,0.0,1.0,3.0,10.0,0.0
28206.0,0.848,1.0,0.0,3.0,36.0,1.0
25829.0,0.91,0.0,0.0,3.0,56.0,1.0
7330.0,0.92,1.0,0.0,4.0,32.0,1.0
23490.0,0.899,0.0,1.0,3.0,18.0,1.0
21559.0,0.924,1.0,0.0,3.0,184.0,0.0
20274.0,0.92,0.0,1.0,4.0,36.0,0.0
9759.0,0.855,1.0,1.0,3.0,49.0,0.0
10617.0,0.895,1.0,0.0,4.0,56.0,0.0
5028.0,0.92,1.0,0.0,3.0,98.0,0.0
10547.0,0.624,0.0,1.0,3.0,32.0,0.0
30087.0,0.624,1.0,1.0,3.0,58.0,1.0
25201.0,0.895,0.0,1.0,3.0,73.0,0.0
27210.0,0.92,1.0,0.0,4.0,21.0,0.0
13797.0,0.92,1.0,0.0,3.0,56.0,0.0
25254.0,0.624,1.0,1.0,3.0,4.0,1.0
7843.0,0.939,1.0,0.0,3.0,54.0,1.0
20208.0,0.92,1.0,0.0,3.0,57.0,0.0
31032.0,0.926,1.0,1.0,4.0,1.0,0.0
30247.0,0.92,1.0,0.0,3.0,10.0,0.0
19036.0,0.91,1.0,0.0,3.0,46.0,0.0
18408.0,0.926,1.0,0.0,4.0,4.0,0.0
32658.0,0.926,1.0,0.141508978034118,3.2143757801279462,94.0,0.0
27073.0,0.92,1.0,0.0,3.0,106.0,1.0
1811.0,0.92,1.0,0.0,3.0,96.0,1.0
26975.0,0.8959999999999999,0.0,1.0,2.0,89.0,0.0
8059.0,0.913,1.0,1.0,3.0,18.0,0.0
3272.0,0.924,1.0,0.0,3.0,39.0,0.0
10484.0,0.92,1.0,0.0,3.0,15.0,0.0
22820.0,0.897,1.0,0.0,3.0,50.0,0.0
21640.0,0.895,1.0,0.0,3.0,89.0,0.0
7538.0,0.762,0.0,0.0,4.0,122.0,0.0
15716.0,0.924,1.0,0.0,4.0,40.0,0.0
23733.0,0.624,0.0,1.0,3.0,13.0,1.0
15499.0,0.926,1.0,0.0,3.0,130.0,0.0
23355.0,0.701,0.0,0.0,1.0,72.0,0.0
3643.0,0.913,1.0,0.0,3.2813788253973315,3.0,0.0
31670.0,0.92,1.0,0.0,3.0,20.0,0.0
5895.0,0.939,1.0,0.0,4.0,50.0,0.0
14435.0,0.7659999999999999,0.0,1.0,3.0,182.0,1.0
20393.0,0.55,1.0,1.0,3.0,23.0,1.0
20836.0,0.926,0.0,1.0,2.0,65.0,0.0
18592.0,0.926,1.0,1.0,3.0,44.0,0.0
22583.0,0.624,1.0,0.0,3.0,9.0,1.0
4984.0,0.624,0.0,1.0,3.0,42.0,0.0
2930.0,0.926,0.0,0.0,2.0,155.0,1.0
8106.0,0.624,1.0,0.0,4.0,12.0,0.0
28704.0,0.897,1.0,0.0,4.0,73.0,0.0
24001.0,0.698,1.0,0.0,3.0,54.0,0.0
2884.0,0.7759999999999999,1.0,1.0,3.0,33.0,1.0
8347.0,0.92,0.0,0.0,2.0,22.0,0.0
3480.0,0.92,1.0,0.0,4.0,21.0,0.0
31651.0,0.91,0.0,1.0,1.0,29.0,0.0
21427.0,0.926,1.0,0.0,3.0,242.0,0.0
21395.0,0.624,0.0,0.0,3.0,30.0,1.0
11959.0,0.848,1.0,0.0,4.0,19.0,0.0
20994.0,0.897,1.0,0.0,4.0,162.0,0.0
3514.0,0.91,1.0,0.0,3.0,8.0,0.0
33125.0,0.92,1.0,0.0,3.0,24.0,0.0
7831.0,0.743,1.0,0.0,3.0,51.0,0.0
2951.0,0.624,0.0,1.0,2.0,34.0,1.0
1951.0,0.579,0.0,0.0,4.0,89.0,1.0
11348.0,0.91,0.0,0.5115527096824732,3.0,88.0,1.0
33338.0,0.92,0.0,1.0,2.7736232264410954,98.0,0.0
24657.0,0.727,1.0,0.0,3.0,42.0,0.0
20441.0,0.884,1.0,0.0,4.0,67.0,0.0
4840.0,0.897,0.0,1.0,2.0,157.0,0.0
19007.0,0.91,1.0,0.0,3.0,31.0,0.0
17421.0,0.698,0.0,1.0,3.0,9.0,0.0
27931.0,0.92,1.0,0.0,3.0,69.0,0.0
28706.0,0.91,0.0,0.0,3.0,118.0,1.0
30279.0,0.92,1.0,0.0,3.0,42.0,0.0
17050.0,0.698,1.0,1.0,3.0,26.0,1.0
14179.0,0.92,1.0,0.0,3.0,78.0,1.0
1597.0,0.92,0.0,0.0,1.0,29.0,0.0
17255.0,0.624,0.0,1.0,3.0,87.0,0.0
11772.0,0.804,1.0,0.0,4.0,15.0,1.0
29376.0,0.92,0.0,0.0,3.0,19.0,1.0
30266.0,0.698,0.0,1.0,2.0,15.0,0.0
15495.0,0.926,1.0,0.0,4.0,62.0,0.0
1854.0,0.92,1.0,0.0,3.0,14.0,0.0
27631.0,0.926,1.0,0.0,2.0,50.0,1.0
21910.0,0.624,0.0,1.0,2.0,37.0,0.0
16616.0,0.926,1.0,0.0,4.0,82.0,0.0
3315.0,0.926,0.0,0.0,4.0,31.0,0.0
2785.0,0.624,0.0,0.0,4.0,30.0,0.0
16221.0,0.804,1.0,0.0,4.0,168.0,0.0
15749.0,0.897,1.0,0.0,4.0,130.0,0.0
23759.0,0.624,0.0,0.6947132449731102,2.0,28.0,1.0
32011.0,0.92,1.0,0.0,3.0,84.0,0.0
22852.0,0.866,0.0,0.0,2.0,14.0,0.0
7934.0,0.804,0.0,0.0,3.0,76.0,0.0
30625.0,0.579,1.0,1.0,3.0,4.0,1.0
4233.0,0.92,1.0,0.0,3.0,50.0,0.0
16378.0,0.836,1.0,1.0,2.0,58.0,0.0
15308.0,0.8270000000000001,0.0,0.5020173505377068,2.83928945845038,214.0,0.0
26380.0,0.624,0.0,0.0,4.0,64.0,1.0
8642.0,0.887,0.0,0.0,2.0,45.0,0.0
3988.0,0.92,1.0,0.0,3.0,72.0,0.0
24186.0,0.624,1.0,0.0,3.0,128.0,1.0
11455.0,0.624,1.0,0.0,3.0,53.0,1.0
1875.0,0.624,1.0,0.0,4.0,30.0,1.0
8165.0,0.856,1.0,0.0,3.0,22.0,0.0
17951.0,0.855,1.0,0.0,4.0,334.0,0.0
7507.0,0.92,0.0,1.0,2.0,36.0,1.0
12562.0,0.74,1.0,1.0,3.0,136.0,1.0
5783.0,0.802,1.0,0.0,4.0,50.0,0.0
13565.0,0.698,0.0,1.0,3.0,74.0,1.0
14049.0,0.926,0.0,1.0,4.0,50.0,0.0
20394.0,0.624,1.0,0.0,3.0,42.0,0.0
25646.0,0.91,1.0,0.0,3.0,37.0,1.0
26316.0,0.624,1.0,0.0,4.0,87.0,1.0
25527.0,0.923,1.0,0.0,4.0,26.0,0.0
8704.0,0.92,1.0,0.0,3.0,54.0,0.0
11110.0,0.802,1.0,0.0,4.0,20.0,0.0
27839.0,0.913,1.0,0.0,3.0,62.0,0.0
8194.0,0.855,1.0,0.0,4.0,24.0,0.0
19936.0,0.92,1.0,0.0,3.0,10.0,1.0
19506.0,0.926,1.0,1.0,4.0,22.0,0.0
5638.0,0.698,0.0,0.0,4.0,131.0,0.0
9360.0,0.887,0.0,1.0,5.0,124.0,0.0
9550.0,0.579,1.0,1.0,3.0,21.0,0.0
20190.0,0.802,0.0,0.0,5.0,73.0,0.0
6350.0,0.92,1.0,0.0,3.0,46.0,0.0
30140.0,0.624,1.0,0.0,3.0,7.0,1.0
18624.0,0.624,1.0,1.0,3.0,286.0,1.0
7744.0,0.89,1.0,1.0,3.0,31.0,0.0
14723.0,0.5579999999999999,0.0,1.0,2.0,87.0,0.0
2200.0,0.624,1.0,0.0,3.0,88.0,0.0
31088.0,0.624,0.0,0.0,3.0,7.0,0.0
13401.0,0.802,1.0,1.0,3.0,141.0,0.0
19440.0,0.55,1.0,1.0,3.0,97.0,1.0
22897.0,0.92,0.0,0.0,3.0,8.0,1.0
12603.0,0.55,0.0,0.0,2.0,46.0,1.0
19628.0,0.555,1.0,0.0,3.0,12.0,0.0
10088.0,0.855,1.0,0.0,4.0,84.0,0.0
3873.0,0.624,1.0,0.0,3.0,84.0,1.0
15941.0,0.527,0.0,0.0,3.0,28.0,0.0
24840.0,0.92,1.0,0.0,3.0,4.0,0.0
24719.0,0.92,1.0,0.0,3.0,42.0,1.0
2901.0,0.924,1.0,0.0,3.0,12.0,0.0
3719.0,0.926,0.0,1.0,4.0,12.0,0.0
31846.0,0.92,0.0,1.0,3.0,22.0,0.0
7170.0,0.92,0.0,1.0,3.0,39.0,1.0
17420.0,0.698,0.0,0.0,3.0,106.0,1.0
2288.0,0.913,1.0,0.0,4.0,72.0,1.0
10194.0,0.939,0.0,0.0,5.0,52.0,0.0
7984.0,0.802,1.0,0.0,3.0,42.0,0.0
11074.0,0.92,1.0,0.0,5.0,36.0,0.0
6437.0,0.92,0.0,0.0,3.0,6.0,0.0
14256.0,0.92,0.0,1.0,3.0,52.0,0.0
9869.0,0.926,1.0,0.0,3.0,53.0,0.0
30278.0,0.92,0.0,1.0,3.0,117.0,0.0
30778.0,0.92,1.0,0.0,3.0,28.0,0.0
9480.0,0.92,1.0,0.0,3.0,172.0,0.0
11989.0,0.897,1.0,0.0,4.0,43.0,0.0
25055.0,0.926,0.0,1.0,2.0,14.0,0.0
23744.0,0.925,1.0,0.0,3.0,102.0,0.0
27428.0,0.897,1.0,0.0,4.0,80.0,0.0
19940.0,0.698,1.0,1.0,3.0,20.0,0.0
9995.0,0.55,0.0,1.0,3.0,43.0,0.0
22011.0,0.843,1.0,0.0,4.0,59.0,0.0
16259.0,0.903,1.0,0.0,3.0,54.0,1.0
2873.0,0.92,0.0,0.0,3.0,94.0,0.0
13271.0,0.887,0.0,0.5181308931702238,2.9259500249544588,39.0,1.0
4861.0,0.512,1.0,0.0,3.0,51.0,1.0
32993.0,0.91,1.0,0.0,4.0,52.0,0.0
15872.0,0.92,0.0,1.0,2.0,26.0,0.0
17410.0,0.698,1.0,0.0,4.0,48.0,0.0
7362.0,0.92,1.0,0.0,3.0,39.0,1.0
10972.0,0.92,1.0,0.0,4.0,57.0,0.0
1834.0,0.843,0.0,0.0,4.0,15.0,0.0
411.0,0.92,1.0,0.0,3.0,25.0,0.0
2233.0,0.624,0.0,0.0,3.0,104.0,1.0
17473.0,0.624,1.0,0.0,3.0,96.0,0.0
26952.0,0.91,1.0,0.0,3.0,6.0,0.0
26745.0,0.897,1.0,0.0,3.0,9.0,0.0
28235.0,0.91,0.0,0.0,2.0,118.0,1.0
9452.0,0.92,1.0,0.0,3.0,28.0,0.0
8227.0,0.92,1.0,0.0,4.0,57.0,0.0
18675.0,0.55,0.0,1.0,3.0,43.0,0.0
27954.0,0.91,1.0,1.0,3.0,178.0,0.0
26459.0,0.624,1.0,0.0,3.0,35.0,0.0
9118.0,0.738,0.0,1.0,2.0,4.0,0.0
29286.0,0.925,1.0,0.0,4.0,39.0,0.0
13510.0,0.897,1.0,0.0,4.0,2.0,0.0
10914.0,0.92,0.0,0.0,3.0,39.0,0.0
31120.0,0.624,1.0,1.0,4.0,4.0,0.0
30828.0,0.939,1.0,0.0,3.0,46.0,0.0
8717.0,0.92,1.0,0.0,3.0,106.0,1.0
10638.0,0.624,0.0,1.0,2.0,79.0,1.0
23681.0,0.92,0.0,1.0,2.0,3.0,0.0
16476.0,0.624,1.0,1.0,4.0,78.0,1.0
28557.0,0.92,1.0,0.0,4.0,23.0,0.0
14079.0,0.92,1.0,0.0,3.0,34.0,1.0
3946.0,0.92,1.0,0.0,3.0,2.0,0.0
11534.0,0.624,1.0,0.0,3.0,104.0,0.0
7586.0,0.92,1.0,0.0,3.0,150.0,0.0
12573.0,0.897,1.0,0.0,4.0,5.0,0.0
5451.0,0.754,1.0,1.0,3.0,160.0,0.0
17187.0,0.698,0.0,1.0,3.0,56.0,0.0
20399.0,0.7659999999999999,0.0,1.0,3.0,13.0,1.0
5159.0,0.899,1.0,0.0,2.0,108.0,0.0
8275.0,0.624,1.0,0.0,3.0,161.0,0.0
21424.0,0.624,0.0,1.0,3.0,68.0,1.0
32358.0,0.836,1.0,0.0,3.0,60.0,0.0
11487.0,0.91,1.0,0.0,3.0,262.0,0.0
5914.0,0.843,1.0,0.0,3.0,33.0,0.0
23946.0,0.92,0.0,1.0,2.0,220.0,0.0
16674.0,0.926,1.0,0.0,4.0,80.0,0.0
3990.0,0.887,0.0,1.0,2.0,50.0,0.0
13588.0,0.843,1.0,0.0,3.0,10.0,0.0
13620.0,0.624,1.0,0.0,3.0,146.0,0.0
2276.0,0.855,1.0,0.0,3.0,94.0,0.0
18380.0,0.624,1.0,0.0,3.0,28.0,0.0
19463.0,0.448,0.0,0.0,3.0,36.0,0.0
6614.0,0.698,1.0,0.0,4.0,132.0,0.0
1587.0,0.887,1.0,0.13840004239961556,3.2440032661625793,62.0,0.0
28637.0,0.698,1.0,1.0,4.0,42.0,1.0
